iso_num,country,year,avg_temp_absolute,avg_temp_change
242,Fiji,1906,26.152320861816406,-0.02062225341796875
242,Fiji,1907,25.526158650716145,-0.6261622111002616
242,Fiji,1908,25.965593973795574,0.43943532307942945
242,Fiji,1909,25.88892873128255,-0.0766652425130232
242,Fiji,1910,25.40874481201172,-0.48018391927083215
242,Fiji,1911,25.2621587117513,-0.14658610026041785
242,Fiji,1912,26.20617421468099,0.9440155029296875
242,Fiji,1913,26.551355997721355,0.34518178304036695
242,Fiji,1914,26.297688802083332,-0.2536671956380232
242,Fiji,1915,26.18779754638672,-0.1098912556966134
242,Fiji,1916,26.066268920898438,-0.12152862548828125
242,Fiji,1917,26.021621704101562,-0.044647216796875
242,Fiji,1918,25.586776733398438,-0.434844970703125
242,Fiji,1919,26.12689463297526,0.5401178995768241
242,Fiji,1920,26.078348795572918,-0.04854583740234375
242,Fiji,1921,26.235939025878906,0.1575902303059884
242,Fiji,1922,26.212921142578125,-0.02301788330078125
242,Fiji,1923,26.23265838623047,0.01973724365234375
242,Fiji,1924,25.86949920654297,-0.3631591796875
242,Fiji,1925,25.68225860595703,-0.1872406005859375
242,Fiji,1926,26.294209798177082,0.6119511922200509
242,Fiji,1927,25.948824564615887,-0.34538523356119555
242,Fiji,1928,25.607706705729168,-0.34111785888671875
242,Fiji,1929,25.283480326334637,-0.32422637939453125
242,Fiji,1930,25.576634724934895,0.29315439860025805
242,Fiji,1931,26.352005004882812,0.7753702799479179
242,Fiji,1932,25.938466389973957,-0.41353861490885535
242,Fiji,1933,26.024678548177082,0.086212158203125
242,Fiji,1934,25.071734110514324,-0.952944437662758
242,Fiji,1935,24.9337641398112,-0.137969970703125
242,Fiji,1936,25.655977884928387,0.7222137451171875
242,Fiji,1937,26.223060607910156,0.5670827229817696
242,Fiji,1938,25.93010711669922,-0.2929534912109375
242,Fiji,1939,26.41998799641927,0.4898808797200509
242,Fiji,1940,26.13420867919922,-0.2857793172200509
242,Fiji,1941,26.186625162760418,0.0524164835611991
242,Fiji,1942,25.541903177897137,-0.6447219848632812
242,Fiji,1943,25.516199747721355,-0.02570343017578125
242,Fiji,1944,26.412081400553387,0.8958816528320312
242,Fiji,1945,26.097427368164062,-0.3146540323893241
242,Fiji,1946,25.926602681477863,-0.1708246866861991
242,Fiji,1947,26.574437459309895,0.6478347778320312
242,Fiji,1948,26.3889897664388,-0.18544769287109375
242,Fiji,1949,26.216466267903645,-0.17252349853515625
242,Fiji,1950,26.4218012491862,0.20533498128255445
242,Fiji,1951,26.276199340820312,-0.1456019083658866
242,Fiji,1952,25.865193684895832,-0.41100565592448035
242,Fiji,1953,25.72015889485677,-0.1450347900390625
242,Fiji,1954,25.9811528523763,0.26099395751953125
242,Fiji,1955,26.17546844482422,0.19431559244791785
242,Fiji,1956,25.46246846516927,-0.7129999796549491
242,Fiji,1957,25.82330322265625,0.36083475748698035
242,Fiji,1958,25.533360799153645,-0.28994242350260535
242,Fiji,1959,25.793497721354168,0.2601369222005232
242,Fiji,1960,26.304819742838543,0.511322021484375
242,Fiji,1961,26.5161870320638,0.21136728922525805
242,Fiji,1962,26.055857340494793,-0.46032969156900805
242,Fiji,1963,25.774276733398438,-0.28158060709635535
242,Fiji,1964,25.079973856608074,-0.6943028767903634
242,Fiji,1965,25.558359781901043,0.47838592529296875
